# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,4.942538273093664,4.631360475274445,-38.112351365245566,0,3.0,0.1370280764067153,4.57392125990096,0.0,-0.0013251959099644572
 0.13625819097435987,4.964450269354961,4.614171646500448,-38.112351365245566,0.4087745729230796,3.0,0.1370280764067153,4.573740691103581,3.883661223664848,-0.009654996313543598
 0.19236156591518347,4.986274043518693,4.597185687606685,-37.89446486347116,0.5770846977455504,2.9999999999999996,0.13941073899791587,4.57319901322535,5.14067735130197,-0.021081229126925276
 0.2351817172654903,5.008009511525192,4.5804021524124225,-37.674340281245314,0.7055451517964709,3.0000000000000004,0.14184707868511723,4.572296311803485,6.193739819987479,-0.03519038999797527
 0.2710887480927936,5.029656589314789,4.563820594736931,-37.45194147459273,0.8132662442783808,3.0,0.14433850908301205,4.571032729385003,7.141348672347462,-0.051619602547829095
 0.3025547765125434,5.051215192827816,4.547440568399477,-37.2272315943133,0.9076643295376302,2.9999999999999982,0.14688648375729635,4.569408465504217,8.024630665736252,-0.07014224735344476
 0.33084997559555124,5.072685238004605,4.531261627219329,-37.000173072058686,0.9925499267866537,3.0,0.1494924973015471,4.567423776651221,8.865651655587149,-0.09060185021056515
 0.35673024641095774,5.0940666407854875,4.515283325015754,-36.77072760625703,1.0701907392328731,2.999999999999998,0.1521580864390087,4.565078976231395,9.677950350420712,-0.11288332175134495
 0.380688982507042,5.115359317110796,4.49950521560802,-36.538856147860294,1.1420669475211256,2.9999999999999907,0.1548848311199264,4.562374434515905,10.470587626783697,-0.13689829674582663
 0.40306950882106735,5.13656318292086,4.483926852815397,-36.30451888595575,1.2092085264632018,3.0000000000000027,0.1576743556132096,4.55931057858324,11.250017529411336,-0.16257679182214355
 0.4241222451502098,5.157678154156013,4.46854779045715,-36.06767523321083,1.2723667354506292,3.0000000000000027,0.16052832970902595,4.5558878922517705,12.02106224030525,-0.18986206952621468
 0.44403657694835147,5.178704146756587,4.4533675823525485,-35.82828381119128,1.332109730845054,2.9999999999999916,0.16344846980763805,4.552106916003344,12.787465741486868,-0.21870728384064736
 0.4629599023754953,5.199641076662912,4.438385782320861,-35.58630243557667,1.3888797071264856,3.0000000000000058,0.16643654011742695,4.54796824689794,13.552229353118515,-0.24907318597721828
 0.4810096510905659,5.220488859815321,4.423601944181355,-35.34168810122387,1.4430289532716976,3.000000000000003,0.16949435378534658,4.5434725384793895,14.31782574506652,-0.28092649622660143
 0.4982812074314424,5.241247412154143,4.409015621753298,-35.094396967189105,1.4948436222943269,2.999999999999997,0.17262377413560662,4.538620500672167,15.086341217255193,-0.31423871284606253
 0.5148533253468787,5.261916649619714,4.394626368855958,-34.84438434162425,1.5445599760406359,3.00000000000001,0.17582671580819692,4.533412899669287,15.85957358772854,-0.3489852181835266
 0.5307919427098746,5.282496488152362,4.380433739308604,-34.59160466666916,1.5923758281296236,2.999999999999993,0.17910514592325302,4.527850557811318,16.639101529374493,-0.385144593125624
 0.5461529381915616,5.3029868436924215,4.366437286930503,-34.33601150325711,1.6384588145746846,2.999999999999993,0.18246108533067137,4.521934353456519,17.426334912238254,-0.4226980813266697
 0.560984168545626,5.323387632180222,4.352636565540922,-34.07755751594663,1.682952505636878,3.0000000000000075,0.18589660976344463,4.515665220842142,18.222552162163485,-0.4616291635179412
 0.575327003506022,5.343698769556096,4.339031128959131,-33.81619445772751,1.7259810105180657,3.0000000000000075,0.18941385097117616,4.509044149936899,19.02892851003771,-0.5019232142683707
 0.5892175020007375,5.363920171760375,4.325620531004398,-33.551873154902786,1.7676525060022126,3.000000000000008,0.19301499793300395,4.502072186284641,19.846557724261274,-0.5435672215413861
 0.6026873271764143,5.384051754733392,4.312404325495988,-33.28454349201801,1.8080619815292427,2.9999999999999916,0.1967022979759631,4.49475043083925,20.67646908301119,-0.5865495547732428
 0.61576446786477,5.404093434415476,4.299382066253171,-33.01415439688103,1.84729340359431,3.0000000000000084,0.20047805793726195,4.487080039790788,21.519640811228673,-0.6308597709329528
 0.6284738143428512,5.424045126746961,4.286553307095217,-32.74065382572727,1.8854214430285539,3.0000000000000173,0.20434464519402903,4.479062224382918,22.377010851412706,-0.6764884506475805
 0.6408376228502551,5.443906747668177,4.273917601841391,-32.46398874859231,1.9225128685507658,3.000000000000009,0.2083044888125135,4.470698250721641,23.24948560750036,-0.723427058368147
 0.6528758940837545,5.463678213119458,4.261474504310961,-32.18410513480988,1.9586276822512638,3.0000000000000093,0.21236008049521496,4.461989439575353,24.137947097006816,-0.7716678219226053
 0.6646066843951964,5.483359439041132,4.249223568323196,-31.90094793886621,1.9938200531855896,2.9999999999999907,0.21651397561919408,4.452937166166292,25.04325888017987,-0.8212036278301079
 0.6760463637811112,5.502950341373535,4.237164347697365,-31.614461086498494,2.0281390913433337,2.9999999999999902,0.22076879415556824,4.443542859953365,25.96627100203707,-0.8720279295047284
 0.6872098313921384,5.522450836056995,4.225296396252733,-31.32458746118809,2.0616294941764153,2.99999999999998,0.22512722151568662,4.433808004406428,26.907824157850023,-0.9241346660649584
 0.6981106968226112,5.5418608390318465,4.21361926780857,-31.03126889101655,2.0943320904678333,2.9999999999999796,0.22959200932848356,4.423734136772019,27.86875321199165,-0.9775181899037292
